name,city,statenam,state,year,sworn,civil,elecyear,governor,murder,rape,robbery,assault,burglary,larceny,auto,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim,jid,mayor,date_wa,date_my,web
nashville,29,tn,42,1985,984,254,0,0,81,348,1588,1359,8587,17764,2136,10.45724487304688,.0199000835418701,.0799999833106995,481286,0,0,1,.0718474984169006,.0720103979110718,.0718746185302734,.0821114182472229,.0870532989501953,.0926468968391418,23.29998779296875,13.59999847412109,568.30419921875,174.0980224609375,1.07599925994873,1,100,0,Aug-87,.,1
nashville,29,tn,42,1986,970,284,0,1,93,410,1953,1762,11380,19730,2919,10.99223327636719,.049893856048584,.080329954624176,470906,0,0,1,.072194516658783,.0717878341674805,.0710172653198242,.0800496339797974,.0850794911384583,.0927848219871521,23.31999206542969,13.68000030517578,595.0322265625,199.5477294921875,1.095999717712402,1,100,0,Aug-87,.,1
nashville,29,tn,42,1987,1019,287,1,0,99,509,2350,2295,11358,22602,3788,11.37177276611328,.0339455604553223,.0660799741744995,487097,0,0,1,.0725314617156982,.0715717077255249,.0701847672462463,.078047513961792,.083162784576416,.0929187536239624,23.33999633789063,13.75999450683594,616.5234375,220.432861328125,1.13599967956543,0,100,1,Aug-87,.,1
nashville,29,tn,42,1988,1100,310,0,0,79,464,1954,2793,8866,20213,2816,11.77176666259766,.0345695018768311,.0577499866485596,502759,0,0,1,.0728588104248047,.0713617205619812,.0693759918212891,.0761024951934814,.0813007950782776,.0930488705635071,23.36000061035156,13.83999633789063,626.12890625,254.9041748046875,1.182999610900879,0,100,0,Aug-91,.,1
nashville,29,tn,42,1989,1021,296,0,0,69,478,1608,3075,8062,18989,2669,11.87741851806641,.0089349746704102,.0512499809265137,501398,0,0,1,.0731769800186157,.0711576342582703,.0685899257659912,.0742122530937195,.079491138458252,.0931752920150757,23.37998962402344,13.91999816894531,658.064453125,194.354736328125,1.239999771118164,0,100,0,Aug-91,.,1
nashville,29,tn,42,1990,994,300,0,1,67,553,2164,4102,8892,20115,3467,12.08802795410156,.0175766944885254,.0521699786186218,499565,0,0,1,.0734862685203552,.070959210395813,.0678257346153259,.0723744034767151,.077731728553772,.0932982563972473,23.39999389648438,14,676.35791015625,217.29150390625,1.306999206542969,0,100,0,Aug-91,.,1
nashville,29,tn,42,1991,990,313,1,0,88,514,2648,4739,10321,21807,3841,,,.0659999847412109,507328,0,0,1,.0737871527671814,.070766270160675,.067082405090332,.0705868005752563,.0760204195976257,.0934178233146667,23.41999816894531,14.07999420166016,678.228515625,242.06640625,,1,100,1,Aug-91,.,1
nashville,29,tn,42,1992,1043,350,0,0,90,498,2668,5126,10238,26106,5138,,,.0639999508857727,514771,0,0,1,.0740798711776733,.0705785155296326,.0663591027259827,.0688474774360657,.0743552446365356,.0935342311859131,23.43998718261719,14.15999603271484,680.09912109375,266.84130859375,,1,100,0,Aug-95,.,1
neworleans,30,la,18,1973,1343,458,0,0,208,243,3033,2058,9224,14081,6352,8.891891479492188,.0464820861816406,.0675099492073059,591338,0,0,1,.0895904302597046,.0973639488220215,.1010726094245911,.0955312848091125,.0862639546394348,.0787423253059387,48.08999633789063,20.75999450683594,614.86474609375,200.450439453125,.4440000057220459,0,55,1,May-74,.,0
neworleans,30,la,18,1974,1383,454,1,0,199,260,3829,2282,9905,16019,6383,9.06085205078125,.0188233852386475,.0693499445915222,587337,0,0,1,.0885099768638611,.0945934057235718,.0985005497932434,.0952960252761841,.0880472660064697,.0813812017440796,49.1199951171875,20.57998657226563,602.43408203125,172.4136962890625,.492999792098999,0,55,0,Apr-78,.,0
neworleans,30,la,18,1975,1647,289,0,1,158,237,3596,2002,9689,17989,6131,9.107803344726563,.0051686763763428,.0708999633789063,571934,0,0,1,.0874582529067993,.091896653175354,.0959969162940979,.0950669646263123,.0897831320762634,.0839497447013855,50.14999389648438,20.39999389648438,628.25244140625,157.9925537109375,.5379996299743652,0,55,0,Apr-78,.,0
neworleans,30,la,18,1976,1510,503,0,0,170,264,2600,1776,8400,19440,5031,9.644989013671875,.0573067665100098,.0680099725723267,557327,0,0,1,.0864341259002686,.0892707705497742,.0935591459274292,.0948439836502075,.0914733409881592,.0864508152008057,51.17999267578125,20.21998596191406,676.62548828125,186.2916259765625,.5689997673034668,1,55,0,Apr-78,.,0
neworleans,30,la,18,1977,1600,439,0,0,173,360,3279,2135,8692,19754,5504,9.981842041015625,.0343296527862549,.0695199966430664,587776,0,0,1,.0854366421699524,.0867130160331726,.0911845564842224,.0946267247200012,.093119740486145,.0888870358467102,52.20999145507813,20.03999328613281,660.06591796875,186.4686279296875,.6059999465942383,1,55,1,Apr-78,.,0
neworleans,30,la,18,1978,1532,366,1,0,216,406,4164,2849,10514,22183,5491,10.51226806640625,.0517747402191162,.0698300004005432,559160,0,0,1,.0844646692276001,.0842207670211792,.0888708233833313,.0944150686264038,.0947239995002747,.0912608504295349,53.239990234375,19.86000061035156,677.9140625,187.116455078125,.6519999504089355,1,55,0,Apr-82,May-78,0
neworleans,30,la,18,1979,1482,502,0,1,242,423,5276,2953,12810,24687,6088,10.56198120117188,.0047180652618408,.0664199590682983,567656,0,0,1,.0835172533988953,.0817915201187134,.0866155624389648,.0942087769508362,.0962876677513123,.0935746431350708,54.26998901367188,19.67999267578125,662.5341796875,187.3277587890625,.7259998321533203,1,55,0,Apr-82,May-82,0
neworleans,30,la,18,1980,1397,601,0,0,218,588,4647,2719,14154,25668,5581,10.53640747070313,-.0024244785308838,.067579984664917,557761,0,0,1,.0825935006141663,.0794229507446289,.0844165682792664,.0940076112747192,.097812294960022,.0958306789398193,55.29998779296875,19.5,648.05810546875,186.8931884765625,.8239998817443848,0,55,0,Apr-82,May-82,0
neworleans,30,la,18,1981,1336,,0,0,217,453,4950,2501,13117,25305,5615,10.79867553710938,.0245871543884277,.0840799808502197,571771,0,0,1,.0822709798812866,.0794910192489624,.0836688876152039,.0921596884727478,.095400333404541,.0947092771530151,55.95999145507813,19.95999145507813,686.46826171875,205.7205810546875,.9089999198913574,0,55,1,Feb-82,May-82,0
neworleans,30,la,18,1982,1355,503,1,0,233,488,5106,2777,12320,23613,4946,10.60172271728516,-.0184071063995361,.1034999489784241,579338,0,0,1,.0819470882415771,.079559326171875,.082918107509613,.0903041958808899,.0929784178733826,.093583345413208,56.6199951171875,20.41999816894531,695.65234375,206.3555908203125,.9649996757507324,0,55,0,Mar-86,May-82,0
neworleans,30,la,18,1983,1416,399,0,1,211,536,4550,2752,10782,20847,4845,10.49863433837891,-.0097711086273193,.1176699995994568,589508,0,0,1,.0816218852996826,.0796279907226563,.0821642279624939,.088441014289856,.0905465483665466,.0924527049064636,57.27999877929688,20.87998962402344,686.8984375,211.5621337890625,.995999813079834,0,55,0,Mar-86,.,0
neworleans,30,la,18,1984,1323,505,0,0,214,555,4705,3213,10821,22238,5234,10.52550506591797,.0025558471679688,.1004199981689453,576071,0,0,1,.0812953114509583,.0796968936920166,.0814071893692017,.0865700840950012,.0881045460700989,.0913174152374268,57.93997192382813,21.33999633789063,688.30615234375,223.8990478515625,1.038999557495117,0,55,0,Feb-86,.,0
neworleans,30,la,18,1985,1378,386,0,0,152,451,4142,3477,10383,23433,6694,10.50371551513672,-.0020723342895508,.1150799989700317,561364,0,0,1,.0809674263000488,.0797660946846008,.0806470513343811,.0846914649009705,.0856524705886841,.0901773571968079,58.5999755859375,21.79998779296875,679.82275390625,232.9637451171875,1.07599925994873,0,55,1,Feb-86,.,0
neworleans,30,la,18,1986,1305,221,1,0,197,456,5165,3347,11561,26697,9466,10.27873992919922,-.021651029586792,.1309999227523804,563927,0,0,1,.0806381702423096,.0798355937004089,.0798837542533875,.0828049778938293,.0831902027130127,.0890325903892517,59.25997924804688,22.25999450683594,716.2548828125,199.60205078125,1.095999717712402,0,55,0,Feb-90,.,0
neworleans,30,la,18,1987,1333,403,0,1,205,359,3786,3328,11999,22365,8959,10.06954193115234,-.0205628871917725,.1200799942016602,549536,0,0,1,.0803074836730957,.0799053907394409,.0791172981262207,.0809106826782227,.0807176232337952,.0878830552101135,59.91998291015625,22.71998596191406,675.845703125,208.3939208984375,1.13599967956543,0,55,0,Feb-90,.,0
neworleans,30,la,18,1988,1360,276,0,0,228,403,4729,3563,12322,21534,9681,10.3592529296875,.0283651351928711,.1091699600219727,538047,0,0,1,.0799754858016968,.0799754858016968,.0783476233482361,.0790084004402161,.0782347917556763,.0867287516593933,60.57998657226563,23.17999267578125,648.89453125,212.52587890625,1.182999610900879,0,55,0,May-90,.,0
neworleans,30,la,18,1989,,,0,0,251,388,5449,4115,12925,24935,11471,10.42418670654297,.006248950958252,.0794199705123901,528589,0,0,1,.0796420574188232,.0800458192825317,.0775746703147888,.0770982503890991,.0757415294647217,.0855695605278015,61.239990234375,23.63999938964844,681.451171875,228.2257080078125,1.239999771118164,0,55,1,Mar-90,.,0
neworleans,30,la,18,1990,,,1,0,304,361,6048,4514,13624,24806,12142,11.01070404052734,.0547389984130859,.0625,496938,0,0,1,.0793072581291199,.0801165103912354,.0767985582351685,.0751800537109375,.0732378363609314,.0844056010246277,61.89999389648438,24.09999084472656,749.04345703125,244.83544921875,1.306999206542969,0,55,0,Mar-94,.,0
neworleans,30,la,18,1991,,,0,1,345,302,5969,4353,12400,20977,9892,,,.0709999799728394,500791,0,0,1,.0789710283279419,.0801874399185181,.0760191679000854,.0732538104057312,.0707235932350159,.0832366943359375,62.55999755859375,24.55999755859375,774.90771484375,321.033203125,,0,55,0,Mar-94,.,0
neworleans,30,la,18,1992,,,0,0,279,287,5341,4100,10967,20343,9124,,,.0809999704360962,505008,0,0,1,.0786333680152893,.0802587270736694,.075236439704895,.0713194012641907,.0681988000869751,.082062840461731,63.22000122070313,25.01998901367188,800.771484375,397.230712890625,,0,55,0,Mar-94,.,0
newyork,31,ny,32,1973,29861,4427,1,0,1680,3735,72750,38148,149311,127500,82731,13.39639282226563,.0152401924133301,.054419994354248,7843200,0,0,1,.0744075179100037,.0768169164657593,.0797466039657593,.0785588622093201,.0810700654983521,.0776313543319702,22.32998657226563,17.01998901367188,950.4501953125,452.70263671875,.4440000057220459,0,81,1,Dec-77,.,0
newyork,31,ny,32,1974,31033,4620,0,1,1554,4054,77940,41068,158321,163157,73731,13.09127807617188,-.0230395793914795,.0637499690055847,7716600,0,0,1,.0732107758522034,.0749685764312744,.0788722634315491,.0788722634315491,.0814518332481384,.078917920589447,22.739990234375,16.95999145507813,906.693359375,432.048583984375,.492999792098999,0,81,0,Dec-77,.,0
newyork,31,ny,32,1975,,,0,0,1645,3866,83190,43481,177032,188832,83201,12.84386444091797,-.0190796852111816,.0950799584388733,7422504,0,0,1,.0719921588897705,.0730864405632019,.0779818892478943,.0791913866996765,.0818406939506531,.0802280306816101,23.14999389648438,16.89999389648438,920.07421875,431.2265625,.5379996299743652,0,81,0,Dec-77,.,0
newyork,31,ny,32,1976,25789,3644,0,0,1622,3400,86183,42948,195243,232069,96682,12.98417663574219,.0108654499053955,.1024199724197388,7530492,0,0,1,.0707509517669678,.0711694955825806,.0770750641822815,.0795163512229919,.082236647605896,.0815623998641968,23.55999755859375,16.83999633789063,906.85400390625,493.8486328125,.5689997673034668,0,81,0,Dec-77,.,0
newyork,31,ny,32,1977,24895,4672,1,0,1553,3899,74404,42056,178907,214838,94420,13.16996002197266,.014207124710083,.0913299918174744,7481612,0,0,1,.0694866180419922,.0692167282104492,.0761513113975525,.0798474550247192,.0826400518417358,.0829216241836548,23.96998596191406,16.77999877929688,887.78857421875,490.098876953125,.6059999465942383,0,81,1,Dec-81,.,0
newyork,31,ny,32,1978,24408,5035,0,1,1503,3882,74029,43271,164447,200110,83112,13.40030670166016,.0173385143280029,.0771699547767639,7242884,0,0,1,.0681985020637512,.0672272443771362,.0752102136611938,.0801847577095032,.0830510258674622,.0843064785003662,24.37998962402344,16.71998596191406,875.7666015625,453.987548828125,.6519999504089355,0,81,0,Dec-81,Jan-78,0
newyork,31,ny,32,1979,23310,4702,0,0,1733,3875,82572,44203,178162,220817,89748,13.25481414794922,-.0109162330627441,.0712499618530273,7109420,0,0,1,.0668858289718628,.0651999711990356,.0742511749267578,.0805284380912781,.0834698081016541,.0857176780700684,24.78999328613281,16.65998840332031,826.4462890625,417.355224609375,.7259998321533203,0,81,0,Dec-81,Jan-82,0
newyork,31,ny,32,1980,22590,4349,0,0,1812,3711,100550,43476,210703,249421,100478,13.01091766357422,-.0185720920562744,.0747499465942383,7035348,0,0,1,.0655480027198792,.063133716583252,.073273777961731,.0808787941932678,.0838966369628906,.0871559381484985,25.19999694824219,16.59999084472656,814.3203125,434.4658203125,.8239998817443848,0,81,0,Nov-81,Jan-82,0
newyork,31,ny,32,1981,22467,5364,1,0,1826,3862,107475,43783,205825,258369,104706,13.03921508789063,.0021724700927734,.0764199495315552,7070428,0,0,1,.0662254691123962,.0630369186401367,.0720250010490417,.0792683959007263,.0833954811096191,.0878714919090271,25.54998779296875,16.739990234375,796.4794921875,433.443359375,.9089999198913574,0,81,1,Nov-81,Jan-82,0
newyork,31,ny,32,1982,22855,5876,0,1,1668,3547,95944,42784,172794,264400,107430,13.15940856933594,.0091755390167236,.0855799913406372,7096556,0,0,1,.0668985247612,.0629407167434692,.070784330368042,.0776684880256653,.0828975439071655,.0885823369026184,25.89999389648438,16.87998962402344,792.08740234375,466.138427734375,.9649996757507324,0,81,0,Nov-85,Jan-82,0
newyork,31,ny,32,1983,23339,5950,0,0,1622,3662,84043,43326,143698,253801,92725,13.63376617431641,.0354123115539551,.0855000019073486,7100060,0,0,1,.0675672292709351,.0628451704978943,.0695516467094421,.0760788917541504,.0824028253555298,.0892886519432068,26.25,17.01998901367188,830.32568359375,444.651123046875,.995999813079834,0,81,0,Nov-85,Jan-82,0
newyork,31,ny,32,1984,25044,7970,0,0,1450,3829,79541,47472,128687,250759,88478,14.3079833984375,.0482685565948486,.0722499489784241,7167120,0,0,1,.0682316422462463,.0627502202987671,.0683269500732422,.0744994878768921,.0819113254547119,.0899904370307922,26.59999084472656,17.15998840332031,851.97607421875,519.31884765625,1.038999557495117,0,81,0,Nov-85,.,0
newyork,31,ny,32,1985,26073,6255,1,0,1384,3880,79532,50356,124838,262051,79426,14.65974426269531,.0242874622344971,.0654199719429016,7183984,0,0,1,.0688917636871338,.0626558661460876,.0671100616455078,.0729302763938904,.0814229249954224,.0906876921653748,26.94999694824219,17.29998779296875,885.32666015625,554.2314453125,1.07599925994873,0,81,1,Nov-85,.,0
newyork,31,ny,32,1986,27425,6428,0,1,1582,3536,80827,57306,124382,281713,85853,15.26459503173828,.0404307842254639,.0625799894332886,7179608,0,0,1,.069547712802887,.062562108039856,.065900981426239,.0713710188865662,.0809376835823059,.0913805365562439,27.29998779296875,17.43998718261719,946.73876953125,529.603515625,1.095999717712402,0,81,0,Nov-89,.,0
newyork,31,ny,32,1987,27523,7241,0,0,1672,3507,78890,64244,123412,289126,95654,15.75351715087891,.0315275192260742,.0485799908638,7284316,0,0,1,.0701994299888611,.0624690055847168,.0646995902061462,.0698217749595642,.0804555416107178,.0920689105987549,27.64999389648438,17.57998657226563,999.90283203125,563.7099609375,1.13599967956543,0,81,0,Nov-89,.,0
newyork,31,ny,32,1988,26723,9304,0,0,1896,3412,86578,71030,127148,308479,119940,16.42265319824219,.041597843170166,.0419199764728546,7346352,0,0,1,.0708470344543457,.062376469373703,.0635058283805847,.0682823061943054,.0799764394760132,.0927529335021973,28,17.71998596191406,1025.75390625,597.97900390625,1.182999610900879,0,81,0,Nov-89,.,0
newyork,31,ny,32,1989,25858,9747,1,0,1905,3254,93377,70951,121322,287749,133861,16.7886962890625,.0220448970794678,.0509199798107147,7369452,0,0,1,.0714905261993408,.0622844994068146,.0623196661472321,.0667526721954346,.0795003771781921,.093432605266571,28.34999084472656,17.86000061035156,1068.5478515625,641.12890625,1.239999771118164,0,81,1,Nov-89,.,0
newyork,31,ny,32,1990,26844,9563,0,1,2245,3126,100280,68891,119937,268620,147123,16.81355285644531,.001478910446167,.052079975605011,7322564,0,0,1,.0721299648284912,.0621931254863739,.0611409842967987,.0652326345443726,.0790273547172546,.094107985496521,28.69999694824219,18,1081.1015625,664.1162109375,1.306999206542969,0,81,0,Nov-93,.,0
newyork,31,ny,32,1991,26856,9371,0,0,2154,2892,98512,66832,112015,256473,139977,,,.0719999670982361,7350020,0,0,1,.0727654099464417,.0621023178100586,.0599696934223175,.0637221336364746,.0785572528839111,.0947791337966919,29.04998779296875,18.13999938964844,1137.2685546875,733.5791015625,,0,81,0,Nov-93,.,0
newyork,31,ny,32,1992,28249,9673,0,0,1995,2815,91239,63529,103476,236169,126959,,,.0849999785423279,7375096,0,0,1,.0733968019485474,.0620120763778687,.0588057637214661,.0622211694717407,.0780901312828064,.0954460501670837,29.39999389648438,18.27999877929688,1193.4365234375,803.0419921875,,0,81,0,Nov-93,.,0
oakland,32,ca,5,1973,722,280,0,0,100,220,2879,1853,14734,17063,4746,13.14414215087891,.0247385501861572,.0697499513626099,346100,0,0,1,.075259804725647,.0858259201049805,.0908609628677368,.0896208882331848,.0923640131950378,.0814990997314453,38.22000122070313,17.11000061035156,797.296875,423.42333984375,.4440000057220459,0,21,0,Jun-73,.,1
oakland,32,ca,5,1974,682,253,1,1,78,246,2883,2175,14144,16702,4279,13.04867553710938,-.0072894096374512,.0729199647903442,342400,0,0,1,.0739348530769348,.0827899575233459,.0885689258575439,.0893691182136536,.092403769493103,.0832523107528687,39.45999145507813,16.97999572753906,811.35888671875,383.366943359375,.4930000305175781,0,21,0,Jun-77,.,1
oakland,32,ca,5,1975,697,326,0,0,111,316,3185,2288,13986,18922,4075,12.92006683349609,-.0099048614501953,.098580002784729,337748,0,0,1,.0726315975189209,.0798036456108093,.08631432056427,.089121401309967,.0924428701400757,.0849769115447998,40.69998168945313,16.84999084472656,847.58349609375,351.301025390625,.5379996299743652,0,21,0,Jun-77,.,1
oakland,32,ca,5,1976,678,286,0,0,98,309,2894,2213,13200,18911,3590,13.43760681152344,.0392754077911377,.0914199948310852,333100,0,0,1,.0713493824005127,.0768656730651855,.0840961933135986,.0888777375221252,.0924813747406006,.0866735577583313,41.93997192382813,16.71998596191406,934.9736328125,376.098388671875,.5689997673034668,0,21,1,Jun-77,.,1
oakland,32,ca,5,1977,656,375,0,0,94,366,3037,2267,12750,17498,3701,13.81682586669922,.0278301239013672,.0823299884796143,339264,0,0,1,.0700878500938416,.0739748477935791,.0819137692451477,.0886379480361938,.0925191640853882,.0883429646492004,43.17999267578125,16.58999633789063,920.7919921875,391.089111328125,.6059999465942383,0,21,0,.,.,1
oakland,32,ca,5,1978,642,233,1,1,97,351,2774,2152,12501,17790,3189,14.43404388427734,.0437023639678955,.0709999799728394,327756,0,0,1,.0688464045524597,.0711301565170288,.0797660946846008,.0884020328521729,.0925564169883728,.089985728263855,44.41998291015625,16.45999145507813,943.25146484375,409.509033203125,.6519999504089355,0,21,0,.,Jun-81,1
oakland,32,ca,5,1979,621,296,0,0,106,373,3072,2513,12351,18924,3930,14.49861907958984,.0044636726379395,.062169998884201,344686,0,0,1,.067624568939209,.0683304667472839,.0776523947715759,.0881698131561279,.0925930738449097,.0916025638580322,45.65997314453125,16.32998657226563,789.255859375,370.523193359375,.7259998321533203,0,21,0,.,Jun-81,1
oakland,32,ca,5,1980,602,271,0,0,132,434,4248,2722,13124,20093,3399,14.08130645751953,-.0292050838470459,.068079948425293,338721,0,0,1,.0664218664169312,.0655746459960938,.0755718350410461,.0879412293434143,.0926291942596436,.0931940078735352,46.89999389648438,16.19999694824219,771.84423828125,347.087158203125,.8239998817443848,0,21,1,.,Jun-81,1
oakland,32,ca,5,1981,601,247,0,0,118,430,3836,2652,14171,20070,3401,13.99784851074219,-.0059444904327393,.0740000009536743,347736,0,0,1,.0676816701889038,.0660009980201721,.0739551186561584,.0851706862449646,.0908061861991882,.0930526256561279,46.5999755859375,16.42999267578125,787.6787109375,382.838134765625,.9089999198913574,0,21,0,.,Jun-81,1
oakland,32,ca,5,1982,625,278,1,1,94,441,3194,2880,12780,20947,3007,13.71772003173828,-.0202155113220215,.0995000004768372,355868,0,0,1,.0688971281051636,.0664123296737671,.072395384311676,.082497775554657,.0890474915504456,.0929163098335266,46.29998779296875,16.65998840332031,748.50732421875,375.027099609375,.9649996757507324,0,21,0,.,Jun-85,1
oakland,32,ca,5,1983,625,282,0,0,98,478,3289,2912,11647,19000,2742,13.98403167724609,.0192279815673828,.0966699719429016,362344,0,0,1,.0700703859329224,.0668094158172607,.0708896517753601,.0799174904823303,.0873497128486633,.0927846431732178,46,16.88999938964844,723.08837890625,355.593017578125,.995999813079834,0,21,0,.,Jun-85,1
oakland,32,ca,5,1984,617,306,0,0,115,426,3170,2677,12413,19544,2923,14.53296661376953,.0385034084320068,.0777499675750732,358566,0,0,1,.0712037086486816,.0671929717063904,.069435179233551,.0774251222610474,.0857097506523132,.0926575064659119,45.69998168945313,17.1199951171875,726.2255859375,343.958251953125,1.038999557495117,0,21,1,.,.,1
oakland,32,ca,5,1985,617,298,0,0,95,531,3316,2761,11846,20866,3408,14.90354156494141,.025179386138916,.0719199776649475,362095,0,0,1,.0722991228103638,.0675637125968933,.0680294632911682,.0750161409378052,.0841246843338013,.092534601688385,45.39999389648438,17.34999084472656,785.35205078125,350.447998046875,1.07599925994873,0,21,0,.,.,1
oakland,32,ca,5,1986,635,309,1,1,129,538,3787,2531,12231,22672,4059,15.31317138671875,.0271143913269043,.0667499899864197,370556,0,0,1,.073358416557312,.0679221749305725,.0666700601577759,.0726865530014038,.0825918316841125,.0924157500267029,45.0999755859375,17.57998657226563,826.70654296875,353.31787109375,1.095999717712402,0,21,0,.,.,1
oakland,32,ca,5,1987,607,297,0,0,114,538,3176,2657,10793,22448,4809,15.6048583984375,.0188689231872559,.057669997215271,365983,0,0,1,.0743833780288696,.0682690739631653,.0653546452522278,.0704323649406433,.0811086893081665,.0923007130622864,44.79998779296875,17.80999755859375,859.8779296875,359.43359375,1.13599967956543,0,21,0,.,.,1
oakland,32,ca,5,1988,590,234,0,0,112,498,3141,2298,10962,23661,5943,15.90562438964844,.0190901756286621,.0529999732971191,367782,0,0,1,.0753757357597351,.0686048865318298,.0640811920166016,.0682501196861267,.0796727538108826,.0921893715858459,44.5,18.03999328613281,852.32177734375,366.231689453125,1.182999610900879,0,21,0,.,.,1
oakland,32,ca,5,1989,610,376,0,0,129,442,3224,1760,9874,23941,6544,15.99515533447266,.0056133270263672,.0508299767971039,366305,0,0,1,.0763369202613831,.0689302086830139,.0628476738929749,.0661363005638123,.0782819390296936,.0920815467834473,44.19998168945313,18.26998901367188,878.2255859375,376.61279296875,1.239999771118164,0,21,0,.,.,1
oakland,32,ca,5,1990,627,331,1,1,146,517,3230,1952,8500,19077,7173,15.91024017333984,-.0053229331970215,.0561699867248535,372242,0,0,1,.0772683620452881,.069245457649231,.0616523325443268,.0640878677368164,.0769340991973877,.091977059841156,43.89999389648438,18.5,909.716796875,383.320556640625,1.306999206542969,0,21,1,.,.,1
oakland,32,ca,5,1991,671,403,0,0,149,460,3933,4942,8848,20695,7281,,,.074999988079071,379995,0,0,1,.0781714916229248,.0695510506629944,.0604933202266693,.0621017217636108,.0756272077560425,.0918757319450378,43.5999755859375,18.72999572753906,936.53125,422.878173828125,,0,21,0,.,.,1
oakland,32,ca,5,1992,720,413,0,0,165,418,4610,4947,8870,21310,7766,,,.090999960899353,386086,0,0,1,.0790475606918335,.069847583770752,.0593690574169159,.0601750910282135,.0743595361709595,.0917774438858032,43.29998779296875,18.95999145507813,963.345703125,462.435791015625,,0,21,0,.,.,1
oklacity,33,ok,36,1973,621,96,0,0,43,166,696,661,8164,10134,3257,10.07206726074219,.0620064735412598,.0316699743270874,382300,0,0,1,.080923855304718,.0903791189193726,.0917354226112366,.0939525365829468,.0939264297485352,.0797892212867737,13.89999389648438,11.93000030517578,603.603515625,268.017822265625,.4440000057220459,0,91,0,Apr-75,.,0
oklacity,33,ok,36,1974,629,97,1,1,53,201,938,572,10144,11588,3905,9.977684020996094,-.0094151496887207,.0477100014686584,381800,0,0,1,.0805315375328064,.0882134437561035,.0890071988105774,.093488335609436,.0953319668769836,.0821191668510437,14,11.73999786376953,582.14990234375,215.0101318359375,.492999792098999,0,91,1,Apr-75,.,0
oklacity,33,ok,36,1975,598,122,0,0,61,249,992,1364,11460,15838,3576,10.07062530517578,.0092720985412598,.0764399766921997,384081,0,0,1,.0801533460617065,.0861255526542664,.0863770246505737,.0930407643318176,.0966869592666626,.0843653678894043,14.09999847412109,11.54999542236328,617.10009765625,204.4609375,.5379996299743652,0,91,0,Apr-75,.,0
oklacity,33,ok,36,1976,620,120,0,0,36,228,770,1326,9636,17928,3032,10.36554718017578,.0288646221160889,.0560799837112427,376522,0,0,1,.0797885060310364,.0841114521026611,.0838397145271301,.0926090478897095,.0979941487312317,.0865322351455688,14.19999694824219,11.35999298095703,669.595703125,214.4111328125,.5689997673034668,0,91,0,Apr-79,.,0
oklacity,33,ok,36,1977,672,190,0,0,67,251,775,1602,8914,13075,3286,10.71286773681641,.0329577922821045,.0498799979686737,373570,0,0,1,.0794363021850586,.0821671485900879,.081390380859375,.0921922922134399,.0992559790611267,.0886240005493164,14.29999542236328,11.16999816894531,688.11865234375,211.2210693359375,.6059999465942383,0,91,0,Apr-79,.,0
oklacity,33,ok,36,1978,693,180,1,1,67,314,1023,2203,10014,10867,3150,11.22698974609375,.0468752384185791,.0393299758434296,381184,0,0,1,.0790961384773254,.0802891850471497,.0790245532989502,.091789722442627,.1004747748374939,.0906444191932678,14.39999389648438,10.97999572753906,665.64404296875,214.723876953125,.6519999504089355,0,91,1,.,Apr-79,0
oklacity,33,ok,36,1979,707,186,0,0,83,311,1188,2230,12031,13792,3942,11.52892303466797,.0265381336212158,.034419983625412,381348,0,0,1,.0787673592567444,.0784741044044495,.0767380595207214,.091400682926178,.1016527414321899,.0925971269607544,14.5,10.78999328613281,690.08251953125,232.7823486328125,.7259998321533203,0,91,0,.,Apr-79,0
oklacity,33,ok,36,1980,725,190,0,0,76,337,1251,2074,13476,15365,3615,11.39926910400391,-.0113098621368408,.0482499897480011,401577,0,0,1,.0784494280815125,.0767189264297485,.0745269656181335,.0910244584083557,.1027918457984924,.0944854617118835,14.59999847412109,10.59999847412109,674.7568359375,219.66015625,.8239998817443848,0,91,0,.,Apr-83,0
oklacity,33,ok,36,1981,736,195,0,0,65,336,1491,2236,12364,14827,3809,11.75308990478516,.030566930770874,.035999983549118,414523,0,0,1,.0781522393226624,.0768624544143677,.0741915702819824,.0892467498779297,.1000787615776062,.093755304813385,14.73999786376953,10.79999542236328,700.77001953125,226.62255859375,.9089999198913574,0,91,0,.,Apr-83,0
oklacity,33,ok,36,1982,767,216,1,1,89,386,1801,2010,12682,16274,4953,11.79737091064453,.003760814666748,.0570800006389618,425093,0,0,1,.0778613090515137,.077003002166748,.0738632082939148,.0875064730644226,.0974226593971252,.0930405855178833,14.87999725341797,11,707.7744140625,221.7822265625,.9649996757507324,0,91,1,.,Apr-83,0
oklacity,33,ok,36,1983,746,198,0,0,61,533,1917,2174,12334,15142,4208,11.17670440673828,-.0540452003479004,.0901699662208557,441281,0,0,1,.0775764584541321,.0771405696868896,.0735417008399963,.0858023762702942,.0948218703269958,.0923407077789307,15.01999664306641,11.19999694824219,747.94189453125,215.8165283203125,.995999813079834,1,91,0,.,Apr-83,0
